employee_id,duration,store_id,role,total_hours,overtime_hours,regular_hours,total_labor_cost_mxn
E03381,16,S043,Supervisor,16,0,16,1920.0
E03382,28,S043,Stock,28,0,28,1820.0
E03383,23,S043,Customer Service,23,0,23,1955.0
E03384,26,S043,Customer Service,26,0,26,2210.0
E03386,23,S043,Stock,23,0,23,1495.0
E03388,24,S043,Supervisor,24,0,24,2880.0
E03389,26,S043,Cashier,26,0,26,1950.0
E03391,8,S043,Supervisor,8,0,8,960.0
E03392,24,S043,Supervisor,24,0,24,2880.0
E03393,5,S043,Stock,5,0,5,325.0
E03394,32,S043,Cashier,32,0,32,2400.0
E03395,31,S043,Floor,31,0,31,2170.0
E03396,24,S043,Supervisor,24,0,24,2880.0
E03397,35,S043,Customer Service,35,0,35,2975.0
E03398,14,S043,Stock,14,0,14,910.0
E03399,16,S043,Floor,16,0,16,1120.0
E03400,16,S043,Supervisor,16,0,16,1920.0
E03401,23,S043,Stock,23,0,23,1495.0
E03402,21,S043,Cashier,21,0,21,1575.0
E03403,34,S043,Cashier,34,0,34,2550.0
E03405,15,S043,Floor,15,0,15,1050.0
E03406,37,S043,Cashier,37,0,37,2775.0
E03407,32,S043,Floor,32,0,32,2240.0
E03408,35,S043,Floor,35,0,35,2450.0
E03409,16,S043,Supervisor,16,0,16,1920.0
E03410,27,S043,Customer Service,27,0,27,2295.0
E03411,23,S043,Customer Service,23,0,23,1955.0
E03412,13,S043,Stock,13,0,13,845.0
E03413,26,S043,Customer Service,26,0,26,2210.0
E03415,15,S043,Floor,15,0,15,1050.0
E03417,27,S043,Floor,27,0,27,1890.0
E03418,28,S043,Floor,28,0,28,1960.0
E03419,8,S043,Supervisor,8,0,8,960.0
E03420,15,S043,Floor,15,0,15,1050.0
E03421,8,S043,Supervisor,8,0,8,960.0
E03422,14,S043,Stock,14,0,14,910.0
E03423,38,S043,Cashier,38,0,38,2850.0
E03424,20,S043,Stock,20,0,20,1300.0
E03426,33,S043,Floor,33,0,33,2310.0
E03427,23,S043,Floor,23,0,23,1610.0
E03428,24,S043,Supervisor,24,0,24,2880.0
E03429,8,S043,Stock,8,0,8,520.0
E03431,17,S043,Floor,17,0,17,1190.0
E03432,18,S043,Customer Service,18,0,18,1530.0
E03433,13,S043,Stock,13,0,13,845.0
E03434,16,S043,Stock,16,0,16,1040.0
E03435,31,S043,Cashier,31,0,31,2325.0
E03436,37,S043,Cashier,37,0,37,2775.0
E03437,29,S043,Cashier,29,0,29,2175.0
E03438,25,S043,Customer Service,25,0,25,2125.0
E03439,5,S043,Stock,5,0,5,325.0
E03440,21,S043,Customer Service,21,0,21,1785.0
E03441,16,S044,Floor,16,0,16,1120.0
E03442,11,S044,Cashier,11,0,11,825.0
E03445,22,S044,Floor,22,0,22,1540.0
E03447,11,S044,Stock,11,0,11,715.0
E03448,40,S044,Supervisor,40,0,40,4800.0
E03449,12,S044,Cashier,12,0,12,900.0
E03451,17,S044,Cashier,17,0,17,1275.0
E03453,32,S044,Supervisor,32,0,32,3840.0
E03454,16,S044,Stock,16,0,16,1040.0
E03455,8,S044,Stock,8,0,8,520.0
E03456,30,S044,Cashier,30,0,30,2250.0
E03457,13,S044,Cashier,13,0,13,975.0
E03458,21,S044,Stock,21,0,21,1365.0
E03460,22,S044,Cashier,22,0,22,1650.0
E03463,24,S044,Floor,24,0,24,1680.0
E03464,37,S044,Floor,37,0,37,2590.0
E03465,26,S044,Cashier,26,0,26,1950.0
E03466,25,S044,Cashier,25,0,25,1875.0
E03467,29,S044,Cashier,29,0,29,2175.0
E03468,28,S044,Customer Service,28,0,28,2380.0
E03469,11,S044,Customer Service,11,0,11,935.0
E03470,31,S044,Cashier,31,0,31,2325.0
E03471,20,S044,Cashier,20,0,20,1500.0
E03472,34,S044,Floor,34,0,34,2380.0
E03473,14,S044,Stock,14,0,14,910.0
E03475,29,S044,Customer Service,29,0,29,2465.0
E03476,18,S044,Floor,18,0,18,1260.0
E03477,22,S044,Stock,22,0,22,1430.0
E03478,39,S044,Cashier,39,0,39,2925.0
E03479,8,S044,Supervisor,8,0,8,960.0
E03480,6,S044,Stock,6,0,6,390.0
E03481,12,S044,Stock,12,0,12,780.0
E03482,26,S044,Floor,26,0,26,1820.0
E03484,19,S044,Cashier,19,0,19,1425.0
E03485,8,S044,Stock,8,0,8,520.0
E03486,8,S044,Stock,8,0,8,520.0
E03487,29,S044,Cashier,29,0,29,2175.0
E03488,35,S044,Cashier,35,0,35,2625.0
E03490,24,S044,Stock,24,0,24,1560.0
E03491,31,S044,Floor,31,0,31,2170.0
E03492,23,S044,Stock,23,0,23,1495.0
E03493,24,S044,Supervisor,24,0,24,2880.0
E03494,5,S044,Stock,5,0,5,325.0
E03495,5,S044,Floor,5,0,5,350.0
E03496,6,S044,Stock,6,0,6,390.0
E03497,16,S044,Cashier,16,0,16,1200.0
E03498,20,S044,Stock,20,0,20,1300.0
E03499,29,S044,Cashier,29,0,29,2175.0
E03500,32,S044,Customer Service,32,0,32,2720.0
E03501,18,S044,Cashier,18,0,18,1350.0
E03502,35,S044,Customer Service,35,0,35,2975.0
E03503,24,S044,Supervisor,24,0,24,2880.0
E03505,32,S044,Customer Service,32,0,32,2720.0
E03506,32,S044,Floor,32,0,32,2240.0
E03507,32,S044,Supervisor,32,0,32,3840.0
E03508,18,S044,Floor,18,0,18,1260.0
E03509,39,S044,Customer Service,39,0,39,3315.0
E03510,13,S044,Cashier,13,0,13,975.0
E03511,30,S044,Floor,30,0,30,2100.0
E03512,24,S044,Supervisor,24,0,24,2880.0
E03513,26,S044,Customer Service,26,0,26,2210.0
E03514,16,S044,Floor,16,0,16,1120.0
E03515,16,S044,Stock,16,0,16,1040.0
E03517,13,S044,Floor,13,0,13,910.0
E03518,31,S044,Customer Service,31,0,31,2635.0
E03520,31,S044,Floor,31,0,31,2170.0
E03521,40,S045,Supervisor,40,0,40,4800.0
E03523,14,S045,Stock,14,0,14,910.0
E03524,21,S045,Floor,21,0,21,1470.0
E03525,34,S045,Cashier,34,0,34,2550.0
E03526,37,S045,Cashier,37,0,37,2775.0
E03527,35,S045,Cashier,35,0,35,2625.0
E03528,34,S045,Cashier,34,0,34,2550.0
E03529,30,S045,Floor,30,0,30,2100.0
E03530,40,S045,Customer Service,40,0,40,3400.0
E03531,16,S045,Stock,16,0,16,1040.0
E03532,27,S045,Floor,27,0,27,1890.0
E03533,5,S045,Floor,5,0,5,392.0
E03534,39,S045,Customer Service,39,0,39,3315.0
E03535,22,S045,Stock,22,0,22,1430.0
E03536,16,S045,Floor,16,0,16,1120.0
E03537,5,S045,Cashier,5,0,5,420.0
E03538,40,S045,Cashier,40,0,40,3000.0
E03539,35,S045,Cashier,35,0,35,2625.0
E03540,35,S045,Customer Service,35,0,35,2975.0
E03541,38,S045,Cashier,38,0,38,2850.0
E03543,40,S045,Supervisor,40,0,40,4800.0
E03544,24,S045,Stock,24,0,24,1560.0
E03545,36,S045,Cashier,36,0,36,2700.0
E03546,40,S045,Supervisor,40,0,40,4800.0
E03547,10,S045,Floor,10,0,10,784.0
E03548,13,S045,Stock,13,0,13,845.0
E03550,40,S045,Cashier,40,0,40,3000.0
E03551,40,S045,Supervisor,40,0,40,4800.0
E03552,19,S045,Stock,19,0,19,1235.0
E03553,37,S045,Cashier,37,0,37,2775.0
E03554,18,S045,Floor,18,0,18,1260.0
E03555,19,S045,Stock,19,0,19,1235.0
E03556,39,S045,Customer Service,39,0,39,3315.0
E03557,33,S045,Cashier,33,0,33,2475.0
E03558,38,S045,Customer Service,38,0,38,3230.0
E03559,26,S045,Stock,26,0,26,1690.0
E03560,30,S045,Floor,30,0,30,2100.0
E03561,13,S045,Stock,13,0,13,845.0
E03562,16,S045,Floor,16,0,16,1120.0
E03564,40,S045,Supervisor,40,0,40,4800.0
E03565,33,S045,Stock,33,0,33,2145.0
E03566,28,S045,Floor,28,0,28,1960.0
E03567,39,S045,Cashier,39,0,39,2925.0
E03568,37,S045,Cashier,37,0,37,2775.0
E03569,40,S045,Cashier,40,0,40,3000.0
E03570,24,S045,Floor,24,0,24,1680.0
E03571,34,S045,Stock,34,0,34,2210.0
E03572,29,S045,Floor,29,0,29,2030.0
E03573,37,S045,Customer Service,37,0,37,3145.0
E03574,25,S045,Floor,25,0,25,1750.0
E03575,38,S045,Customer Service,38,0,38,3230.0
E03577,35,S045,Customer Service,35,0,35,2975.0
E03578,14,S045,Stock,14,0,14,910.0
E03579,29,S045,Cashier,29,0,29,2175.0
E03580,11,S045,Stock,11,0,11,715.0
E03581,21,S045,Floor,21,0,21,1470.0
E03583,19,S045,Floor,19,0,19,1330.0
E03584,37,S045,Customer Service,37,0,37,3145.0
E03585,32,S045,Floor,32,0,32,2240.0
E03586,5,S045,Floor,5,0,5,392.0
E03587,29,S045,Floor,29,0,29,2030.0
E03588,21,S045,Floor,21,0,21,1470.0
E03589,15,S045,Stock,15,0,15,975.0
E03591,5,S045,Stock,5,0,5,325.0
E03593,37,S045,Floor,37,0,37,2590.0
E03594,31,S045,Floor,31,0,31,2170.0
E03595,30,S045,Floor,30,0,30,2100.0
E03596,38,S045,Cashier,38,0,38,2850.0
E03597,32,S045,Cashier,32,0,32,2400.0
E03598,14,S045,Stock,14,0,14,910.0
E03599,14,S045,Floor,14,0,14,980.0
E03600,21,S045,Floor,21,0,21,1470.0
E03603,22,S046,Floor,22,0,22,1540.0
E03604,32,S046,Supervisor,32,0,32,3840.0
E03605,23,S046,Floor,23,0,23,1610.0
E03606,35,S046,Floor,35,0,35,2450.0
E03607,24,S046,Stock,24,0,24,1560.0
E03608,22,S046,Floor,22,0,22,1540.0
E03609,16,S046,Cashier,16,0,16,1200.0
E03610,28,S046,Floor,28,0,28,1960.0
E03611,13,S046,Stock,13,0,13,845.0
E03612,30,S046,Floor,30,0,30,2100.0
E03613,16,S046,Supervisor,16,0,16,1920.0
E03614,8,S046,Stock,8,0,8,520.0
E03615,11,S046,Stock,11,0,11,715.0
E03616,30,S046,Floor,30,0,30,2100.0
E03617,8,S046,Cashier,8,0,8,600.0
E03618,8,S046,Stock,8,0,8,520.0
E03619,27,S046,Floor,27,0,27,1890.0
E03620,8,S046,Cashier,8,0,8,600.0
E03621,24,S046,Supervisor,24,0,24,2880.0
E03622,14,S046,Cashier,14,0,14,1050.0
E03623,32,S046,Supervisor,32,0,32,3840.0
E03624,36,S046,Customer Service,36,0,36,3060.0
E03625,26,S046,Cashier,26,0,26,1950.0
E03626,21,S046,Cashier,21,0,21,1575.0
E03627,24,S046,Supervisor,24,0,24,2880.0
E03628,24,S046,Supervisor,24,0,24,2880.0
E03629,27,S046,Cashier,27,0,27,2025.0
E03631,24,S046,Cashier,24,0,24,1800.0
E03633,16,S046,Cashier,16,0,16,1200.0
E03636,26,S046,Floor,26,0,26,1820.0
E03637,16,S046,Floor,16,0,16,1120.0
E03638,12,S046,Cashier,12,0,12,900.0
E03639,18,S046,Cashier,18,0,18,1350.0
E03641,13,S046,Stock,13,0,13,845.0
E03642,22,S046,Floor,22,0,22,1540.0
E03644,6,S046,Stock,6,0,6,390.0
E03645,22,S046,Stock,22,0,22,1430.0
E03646,5,S046,Cashier,5,0,5,375.0
E03647,10,S046,Cashier,10,0,10,750.0
E03648,28,S046,Cashier,28,0,28,2100.0
E03649,11,S046,Stock,11,0,11,715.0
E03650,5,S046,Stock,5,0,5,325.0
E03651,20,S046,Stock,20,0,20,1300.0
E03652,21,S046,Stock,21,0,21,1365.0
E03653,13,S046,Stock,13,0,13,845.0
E03655,27,S046,Cashier,27,0,27,2025.0
E03656,16,S046,Supervisor,16,0,16,1920.0
E03657,40,S046,Customer Service,40,0,40,3400.0
E03658,24,S046,Cashier,24,0,24,1800.0
E03659,12,S046,Stock,12,0,12,780.0
E03660,19,S046,Cashier,19,0,19,1425.0
E03661,21,S046,Floor,21,0,21,1470.0
E03662,16,S046,Supervisor,16,0,16,1920.0
E03663,5,S046,Stock,5,0,5,325.0
E03664,28,S046,Cashier,28,0,28,2100.0
E03665,6,S046,Cashier,6,0,6,450.0
E03666,26,S046,Cashier,26,0,26,1950.0
E03667,25,S046,Cashier,25,0,25,1875.0
E03669,32,S046,Floor,32,0,32,2240.0
E03672,5,S046,Cashier,5,0,5,375.0
E03673,24,S046,Cashier,24,0,24,1800.0
E03674,8,S046,Stock,8,0,8,520.0
E03675,5,S046,Stock,5,0,5,325.0
E03678,22,S046,Floor,22,0,22,1540.0
E03679,40,S046,Customer Service,40,0,40,3400.0
E03680,22,S046,Cashier,22,0,22,1650.0
E03682,28,S047,Floor,28,0,28,1960.0
E03684,13,S047,Cashier,13,0,13,975.0
E03685,38,S047,Stock,38,0,38,2470.0
E03686,40,S047,Customer Service,40,0,40,3400.0
E03688,32,S047,Supervisor,32,0,32,3840.0
E03689,32,S047,Supervisor,32,0,32,3840.0
E03691,6,S047,Cashier,6,0,6,450.0
E03692,25,S047,Cashier,25,0,25,1875.0
E03694,16,S047,Stock,16,0,16,1040.0
E03695,32,S047,Stock,32,0,32,2080.0
E03696,5,S047,Cashier,5,0,5,375.0
E03697,8,S047,Stock,8,0,8,520.0
E03698,5,S047,Stock,5,0,5,325.0
E03699,19,S047,Stock,19,0,19,1235.0
E03700,30,S047,Floor,30,0,30,2100.0
E03701,10,S047,Stock,10,0,10,650.0
E03702,37,S047,Floor,37,0,37,2590.0
E03703,21,S047,Stock,21,0,21,1365.0
E03704,5,S047,Cashier,5,0,5,375.0
E03705,29,S047,Floor,29,0,29,2030.0
E03706,29,S047,Stock,29,0,29,1885.0
E03708,37,S047,Floor,37,0,37,2590.0
E03709,40,S047,Customer Service,40,0,40,3400.0
E03710,26,S047,Cashier,26,0,26,1950.0
E03711,8,S047,Cashier,8,0,8,600.0
E03712,22,S047,Stock,22,0,22,1430.0
E03714,8,S047,Cashier,8,0,8,600.0
E03715,40,S047,Customer Service,40,0,40,3400.0
E03716,23,S047,Cashier,23,0,23,1725.0
E03717,35,S047,Floor,35,0,35,2450.0
E03718,28,S047,Floor,28,0,28,1960.0
E03719,18,S047,Cashier,18,0,18,1350.0
E03720,32,S047,Floor,32,0,32,2240.0
E03721,19,S047,Cashier,19,0,19,1425.0
E03723,16,S047,Cashier,16,0,16,1200.0
E03724,11,S047,Stock,11,0,11,715.0
E03725,13,S047,Cashier,13,0,13,975.0
E03726,23,S047,Cashier,23,0,23,1725.0
E03727,13,S047,Cashier,13,0,13,975.0
E03728,10,S047,Cashier,10,0,10,750.0
E03729,22,S047,Cashier,22,0,22,1650.0
E03730,24,S047,Supervisor,24,0,24,2880.0
E03731,18,S047,Cashier,18,0,18,1350.0
E03732,13,S047,Cashier,13,0,13,975.0
E03733,33,S047,Floor,33,0,33,2310.0
E03734,8,S047,Stock,8,0,8,520.0
E03735,10,S047,Cashier,10,0,10,750.0
E03736,8,S047,Stock,8,0,8,520.0
E03737,40,S047,Customer Service,40,0,40,3400.0
E03738,8,S047,Supervisor,8,0,8,960.0
E03739,11,S047,Cashier,11,0,11,825.0
E03742,10,S047,Cashier,10,0,10,750.0
E03743,25,S047,Floor,25,0,25,1750.0
E03744,22,S047,Cashier,22,0,22,1650.0
E03746,14,S047,Cashier,14,0,14,1050.0
E03747,11,S047,Cashier,11,0,11,825.0
E03748,16,S047,Cashier,16,0,16,1200.0
E03749,30,S047,Floor,30,0,30,2100.0
E03750,32,S047,Supervisor,32,0,32,3840.0
E03751,21,S047,Cashier,21,0,21,1575.0
E03752,24,S047,Cashier,24,0,24,1800.0
E03754,40,S047,Customer Service,40,0,40,3400.0
E03755,39,S047,Customer Service,39,0,39,3315.0
E03756,40,S047,Supervisor,40,0,40,4800.0
E03757,12,S047,Cashier,12,0,12,900.0
E03758,16,S047,Supervisor,16,0,16,1920.0
E03759,36,S047,Floor,36,0,36,2520.0
E03761,14,S048,Stock,14,0,14,910.0
E03762,6,S048,Cashier,6,0,6,450.0
E03763,5,S048,Floor,5,0,5,350.0
E03764,13,S048,Stock,13,0,13,845.0
E03765,37,S048,Customer Service,37,0,37,3145.0
E03766,13,S048,Cashier,13,0,13,975.0
E03767,22,S048,Floor,22,0,22,1540.0
E03768,20,S048,Floor,20,0,20,1400.0
E03770,37,S048,Cashier,37,0,37,2775.0
E03771,25,S048,Stock,25,0,25,1625.0
E03773,18,S048,Stock,18,0,18,1170.0
E03774,22,S048,Floor,22,0,22,1540.0
E03776,17,S048,Cashier,17,0,17,1275.0
E03777,18,S048,Floor,18,0,18,1260.0
E03778,24,S048,Cashier,24,0,24,1800.0
E03781,10,S048,Stock,10,0,10,650.0
E03782,21,S048,Floor,21,0,21,1470.0
E03783,24,S048,Floor,24,0,24,1680.0
E03784,23,S048,Cashier,23,0,23,1725.0
E03785,33,S048,Cashier,33,0,33,2475.0
E03786,22,S048,Floor,22,0,22,1540.0
E03789,23,S048,Cashier,23,0,23,1725.0
E03790,13,S048,Floor,13,0,13,910.0
E03791,27,S048,Stock,27,0,27,1755.0
E03792,13,S048,Stock,13,0,13,845.0
E03793,11,S048,Cashier,11,0,11,825.0
E03794,8,S048,Supervisor,8,0,8,960.0
E03795,8,S048,Supervisor,8,0,8,960.0
E03796,11,S048,Floor,11,0,11,770.0
E03797,30,S048,Cashier,30,0,30,2250.0
E03798,38,S048,Floor,38,0,38,2660.0
E03799,31,S048,Floor,31,0,31,2170.0
E03800,28,S048,Cashier,28,0,28,2100.0
E03801,27,S048,Stock,27,0,27,1755.0
E03802,40,S048,Supervisor,40,0,40,4800.0
E03803,26,S048,Cashier,26,0,26,1950.0
E03806,26,S048,Cashier,26,0,26,1950.0
E03807,38,S048,Customer Service,38,0,38,3230.0
E03809,32,S048,Supervisor,32,0,32,3840.0
E03810,19,S048,Cashier,19,0,19,1425.0
E03811,22,S048,Cashier,22,0,22,1650.0
E03812,16,S048,Supervisor,16,0,16,1920.0
E03813,16,S048,Cashier,16,0,16,1200.0
E03814,23,S048,Stock,23,0,23,1495.0
E03815,39,S048,Customer Service,39,0,39,3315.0
E03817,40,S048,Customer Service,40,0,40,3400.0
E03818,16,S048,Cashier,16,0,16,1200.0
E03819,22,S048,Stock,22,0,22,1430.0
E03820,19,S048,Stock,19,0,19,1235.0
E03821,15,S048,Floor,15,0,15,1050.0
E03822,15,S048,Floor,15,0,15,1050.0
E03823,28,S048,Cashier,28,0,28,2100.0
E03825,40,S048,Supervisor,40,0,40,4800.0
E03826,37,S048,Customer Service,37,0,37,3145.0
E03828,8,S048,Stock,8,0,8,520.0
E03829,8,S048,Stock,8,0,8,520.0
E03830,16,S048,Supervisor,16,0,16,1920.0
E03831,19,S048,Floor,19,0,19,1330.0
E03832,24,S048,Supervisor,24,0,24,2880.0
E03833,18,S048,Floor,18,0,18,1260.0
E03834,21,S048,Cashier,21,0,21,1575.0
E03835,40,S048,Customer Service,40,0,40,3400.0
E03837,17,S048,Cashier,17,0,17,1275.0
E03838,25,S048,Floor,25,0,25,1750.0
E03839,39,S048,Floor,39,0,39,2730.0
E03841,14,S049,Floor,14,0,14,980.0
E03842,29,S049,Cashier,29,0,29,2175.0
E03843,18,S049,Floor,18,0,18,1260.0
E03844,13,S049,Floor,13,0,13,910.0
E03845,5,S049,Stock,5,0,5,325.0
E03846,18,S049,Stock,18,0,18,1170.0
E03847,30,S049,Cashier,30,0,30,2250.0
E03848,8,S049,Stock,8,0,8,520.0
E03850,14,S049,Stock,14,0,14,910.0
E03851,8,S049,Stock,8,0,8,520.0
E03852,11,S049,Stock,11,0,11,715.0
E03853,22,S049,Floor,22,0,22,1540.0
E03854,16,S049,Stock,16,0,16,1040.0
E03855,20,S049,Floor,20,0,20,1400.0
E03856,6,S049,Floor,6,0,6,420.0
E03857,29,S049,Cashier,29,0,29,2175.0
E03858,31,S049,Cashier,31,0,31,2325.0
E03859,24,S049,Floor,24,0,24,1680.0
E03860,25,S049,Floor,25,0,25,1750.0
E03861,33,S049,Cashier,33,0,33,2475.0
E03863,10,S049,Stock,10,0,10,650.0
E03864,38,S049,Customer Service,38,0,38,3230.0
E03866,5,S049,Stock,5,0,5,325.0
E03867,5,S049,Stock,5,0,5,325.0
E03868,22,S049,Cashier,22,0,22,1650.0
E03869,33,S049,Stock,33,0,33,2145.0
E03870,21,S049,Cashier,21,0,21,1575.0
E03871,8,S049,Stock,8,0,8,520.0
E03873,21,S049,Floor,21,0,21,1470.0
E03874,40,S049,Customer Service,40,0,40,3400.0
E03875,10,S049,Floor,10,0,10,700.0
E03876,37,S049,Cashier,37,0,37,2775.0
E03877,28,S049,Cashier,28,0,28,2100.0
E03879,24,S049,Supervisor,24,0,24,2880.0
E03880,40,S049,Supervisor,40,0,40,4800.0
E03881,32,S049,Floor,32,0,32,2240.0
E03883,24,S049,Supervisor,24,0,24,2880.0
E03884,22,S049,Floor,22,0,22,1540.0
E03886,10,S049,Stock,10,0,10,650.0
E03887,28,S049,Floor,28,0,28,1960.0
E03888,39,S049,Customer Service,39,0,39,3315.0
E03889,5,S049,Stock,5,0,5,325.0
E03891,32,S049,Cashier,32,0,32,2400.0
E03893,6,S049,Stock,6,0,6,390.0
E03894,34,S049,Cashier,34,0,34,2550.0
E03895,14,S049,Stock,14,0,14,910.0
E03896,6,S049,Stock,6,0,6,390.0
E03897,18,S049,Stock,18,0,18,1170.0
E03898,24,S049,Supervisor,24,0,24,2880.0
E03899,29,S049,Cashier,29,0,29,2175.0
E03901,25,S049,Cashier,25,0,25,1875.0
E03902,25,S049,Cashier,25,0,25,1875.0
E03903,21,S049,Floor,21,0,21,1470.0
E03905,13,S049,Stock,13,0,13,845.0
E03906,32,S049,Supervisor,32,0,32,3840.0
E03907,28,S049,Floor,28,0,28,1960.0
E03908,5,S049,Floor,5,0,5,350.0
E03913,24,S049,Supervisor,24,0,24,2880.0
E03914,38,S049,Cashier,38,0,38,2850.0
E03916,16,S049,Supervisor,16,0,16,1920.0
E03917,24,S049,Floor,24,0,24,1680.0
E03918,23,S049,Floor,23,0,23,1610.0
E03919,18,S049,Floor,18,0,18,1260.0
E03920,40,S049,Customer Service,40,0,40,3400.0
E03921,29,S050,Cashier,29,0,29,2175.0
E03922,24,S050,Supervisor,24,0,24,2880.0
E03923,8,S050,Stock,8,0,8,520.0
E03924,8,S050,Stock,8,0,8,520.0
E03925,19,S050,Cashier,19,0,19,1425.0
E03926,35,S050,Cashier,35,0,35,2625.0
E03927,21,S050,Customer Service,21,0,21,1785.0
E03928,27,S050,Floor,27,0,27,1890.0
E03929,40,S050,Supervisor,40,0,40,4800.0
E03930,24,S050,Floor,24,0,24,1680.0
E03931,31,S050,Customer Service,31,0,31,2635.0
E03932,37,S050,Customer Service,37,0,37,3145.0
E03933,37,S050,Floor,37,0,37,2590.0
E03934,40,S050,Supervisor,40,0,40,4800.0
E03936,32,S050,Customer Service,32,0,32,2720.0
E03937,24,S050,Stock,24,0,24,1560.0
E03938,27,S050,Floor,27,0,27,1890.0
E03939,16,S050,Stock,16,0,16,1040.0
E03940,22,S050,Floor,22,0,22,1540.0
E03941,5,S050,Floor,5,0,5,392.0
E03943,22,S050,Stock,22,0,22,1430.0
E03944,32,S050,Cashier,32,0,32,2400.0
E03945,11,S050,Stock,11,0,11,715.0
E03946,39,S050,Customer Service,39,0,39,3315.0
E03947,33,S050,Floor,33,0,33,2310.0
E03948,29,S050,Cashier,29,0,29,2175.0
E03950,26,S050,Floor,26,0,26,1820.0
E03951,29,S050,Cashier,29,0,29,2175.0
E03952,40,S050,Supervisor,40,0,40,4800.0
E03953,30,S050,Cashier,30,0,30,2250.0
E03954,32,S050,Customer Service,32,0,32,2720.0
E03955,34,S050,Customer Service,34,0,34,2890.0
E03956,37,S050,Floor,37,0,37,2590.0
E03957,14,S050,Stock,14,0,14,910.0
E03958,19,S050,Cashier,19,0,19,1425.0
E03959,21,S050,Stock,21,0,21,1365.0
E03960,29,S050,Cashier,29,0,29,2175.0
E03961,29,S050,Customer Service,29,0,29,2465.0
E03962,34,S050,Cashier,34,0,34,2550.0
E03963,20,S050,Cashier,20,0,20,1500.0
E03967,35,S050,Floor,35,0,35,2450.0
E03968,32,S050,Cashier,32,0,32,2400.0
E03969,35,S050,Cashier,35,0,35,2625.0
E03970,32,S050,Cashier,32,0,32,2400.0
E03971,40,S050,Floor,40,0,40,2800.0
E03972,17,S050,Stock,17,0,17,1105.0
E03973,34,S050,Floor,34,0,34,2380.0
E03974,32,S050,Floor,32,0,32,2240.0
E03975,37,S050,Cashier,37,0,37,2775.0
E03976,14,S050,Stock,14,0,14,910.0
E03977,40,S050,Cashier,40,0,40,3000.0
E03978,34,S050,Cashier,34,0,34,2550.0
E03979,33,S050,Cashier,33,0,33,2475.0
E03980,24,S050,Supervisor,24,0,24,2880.0
E03981,6,S050,Stock,6,0,6,390.0
E03982,32,S050,Supervisor,32,0,32,3840.0
E03983,40,S050,Customer Service,40,0,40,3400.0
E03984,19,S050,Stock,19,0,19,1235.0
E03985,32,S050,Cashier,32,0,32,2400.0
E03986,31,S050,Floor,31,0,31,2170.0
E03988,21,S050,Stock,21,0,21,1365.0
E03991,29,S050,Floor,29,0,29,2030.0
E03992,18,S050,Stock,18,0,18,1170.0
E03993,34,S050,Cashier,34,0,34,2550.0
E03994,40,S050,Supervisor,40,0,40,4800.0
E03995,24,S050,Stock,24,0,24,1560.0
E03996,18,S050,Stock,18,0,18,1170.0
E03997,35,S050,Floor,35,0,35,2450.0
E03998,40,S050,Floor,40,0,40,2800.0
E03999,30,S050,Stock,30,0,30,1950.0
E04000,32,S050,Customer Service,32,0,32,2720.0
